Codigo,Campo,Valor,Fuente,FuenteURL
35000033,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000033
35000033,ZonaInspeccionCodigo,301,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000033
35000033,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000033
35000161,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000161
35000161,ZonaInspeccionCodigo,326,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000161
35000161,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000161
35000173,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000173
35000173,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000173
35000173,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000173
35000185,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000185
35000185,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000185
35000185,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000185
35000781,Telefono,928-375152,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35000781
35001062,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001062
35001062,ZonaInspeccionCodigo,313,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001062
35001062,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001062
35001074,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001074
35001074,ZonaInspeccionCodigo,311,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001074
35001074,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001074
35001281,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001281
35001281,ZonaInspeccionCodigo,306,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001281
35001281,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001281
35001311,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001311
35001311,ZonaInspeccionCodigo,312,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001311
35001311,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001311
35001323,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001323
35001323,ZonaInspeccionCodigo,305,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001323
35001323,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001323
35001347,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001347
35001347,ZonaInspeccionCodigo,312,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001347
35001347,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001347
35001372,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001372
35001372,ZonaInspeccionCodigo,312,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001372
35001372,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001372
35001748,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001748
35001748,ZonaInspeccionCodigo,306,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001748
35001748,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001748
35001803,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001803
35001803,ZonaInspeccionCodigo,300,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001803
35001803,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001803
35001864,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001864
35001864,ZonaInspeccionCodigo,309,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001864
35001864,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35001864
35002960,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35002960
35002960,ZonaInspeccionCodigo,306,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35002960
35002960,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35002960
35002984,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35002984
35002984,ZonaInspeccionCodigo,309,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35002984
35002984,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35002984
35003010,Telefono,928-250761 y 616-977471,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35003010
35003034,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35003034
35003034,ZonaInspeccionCodigo,306,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35003034
35003034,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35003034
35003757,Telefono,928-117075 y 618-130477,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35003757
35003952,Telefono,928-303524,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35003952
35004038,Telefono,928-375056,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004038
35004063,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004063
35004063,ZonaInspeccionCodigo,302,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004063
35004063,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004063
35004099,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004099
35004099,ZonaInspeccionCodigo,302,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004099
35004099,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004099
35004294,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004294
35004294,ZonaInspeccionCodigo,321,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004294
35004294,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004294
35004415,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004415
35004415,ZonaInspeccionCodigo,318,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004415
35004415,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004415
35004658,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004658
35004658,ZonaInspeccionCodigo,318,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004658
35004658,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004658
35004683,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004683
35004683,ZonaInspeccionCodigo,318,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004683
35004683,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004683
35004701,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004701
35004701,ZonaInspeccionCodigo,318,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004701
35004701,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35004701
35005195,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005195
35005195,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005195
35005195,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005195
35005328,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005328
35005328,ZonaInspeccionCodigo,306,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005328
35005328,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005328
35005331,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005331
35005331,ZonaInspeccionCodigo,311,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005331
35005331,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005331
35005471,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005471
35005471,ZonaInspeccionCodigo,319,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005471
35005471,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005471
35005596,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005596
35005596,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005596
35005596,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005596
35005641,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005641
35005641,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005641
35005641,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005641
35005651,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005651
35005651,ZonaInspeccionCodigo,313,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005651
35005651,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005651
35005675,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005675
35005675,ZonaInspeccionCodigo,301,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005675
35005675,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005675
35005811,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005811
35005811,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005811
35005811,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35005811
35006084,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006084
35006084,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006084
35006084,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006084
35006357,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006357
35006357,ZonaInspeccionCodigo,321,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006357
35006357,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006357
35006722,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006722
35006722,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006722
35006722,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006722
35006734,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006734
35006734,ZonaInspeccionCodigo,105,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006734
35006734,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006734
35006989,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006989
35006989,ZonaInspeccionCodigo,201,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006989
35006989,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006989
35006990,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006990
35006990,ZonaInspeccionCodigo,201,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006990
35006990,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35006990
35007027,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007027
35007027,ZonaInspeccionCodigo,318,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007027
35007027,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007027
35007431,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007431
35007431,ZonaInspeccionCodigo,315,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007431
35007431,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007431
35007453,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007453
35007453,ZonaInspeccionCodigo,306,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007453
35007453,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007453
35007775,Telefono,928-521224 y 928-393024,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007775
35007829,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007829
35007829,ZonaInspeccionCodigo,321,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007829
35007829,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007829
35007854,Telefono,928-375051,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007854
35007881,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007881
35007881,ZonaInspeccionCodigo,305,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007881
35007881,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007881
35007945,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007945
35007945,ZonaInspeccionCodigo,321,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007945
35007945,ZonaInspeccionNombre,LP0 - Provincia Las Palmas,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007945
35007982,FuenteZonaInspeccion,Directorio operativo de centros educativos,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007982
35007982,ZonaInspeccionCodigo,308,Directorio operativo de centros educativos,https://www.gobiernodecanarias.org/educacion/centroseducativos/buscador-centros-openlayers/resultados/detalle?codigo=35007982
